layer_0,0,LOAD UOP,COMPUTE,0,0,0,0,0,0,0,0,pc=0 LOAD UOP,,,,,,,,,0x18580000,0x0000,MEMORY READ,,,,,,,1,7,7,0,0,0,0,,,,,,,,,,,,,,,,,
layer_0,1,GEMM,COMPUTE,0,0,1,0,0,1,0,0,pc=1 GEMM,,,,,,,,,,,,,,,,,,,,,,,,,1,0,7,7,0,0,1,16,0,0,49,,,,,,
layer_0,2,LOAD UOP,COMPUTE,0,0,0,0,0,1,0,0,pc=2 LOAD UOP,,,,,,,,,0x18580007,0x0007,MEMORY READ,,,,,,,1,7,7,0,0,0,0,,,,,,,,,,,,,,,,,
layer_0,3,GEMM,COMPUTE,0,0,1,0,0,2,0,0,pc=3 GEMM,,,,,,,,,,,,,,,,,,,,,,,,,1,7,14,7,0,0,1,16,0,0,49,,,,,,
layer_0,4,LOAD INP,LOAD,0,1,0,0,0,1,0,0,pc=4 LOAD INP,,,,,,,,,0x05fea000,0x0000,MEMORY READ,,,,,,,13,13,14,0,0,0,0,,,,,,,,,,,,,,,,,
layer_0,5,LOAD WGT,LOAD,0,0,0,1,1,1,0,0,pc=5 LOAD WGT,,,,,,,,,0x005ffa00,0x0000,MEMORY READ,,,,,,,16,1,16,0,0,0,0,,,,,,,,,,,,,,,,,
layer_0,6,LOAD INP,LOAD,0,1,0,0,1,0,0,0,pc=6 LOAD INP,,,,,,,,,0x05fea000,0x00a9,MEMORY READ,,,,,,,13,13,14,0,0,0,0,,,,,,,,,,,,,,,,,
layer_0,7,LOAD WGT,LOAD,0,0,0,1,2,0,0,0,pc=7 LOAD WGT,,,,,,,,,0x005ffb00,0x0010,MEMORY READ,,,,,,,16,1,16,0,0,0,0,,,,,,,,,,,,,,,,,
layer_0,8,LOAD UOP,COMPUTE,1,0,0,0,1,0,0,0,pc=8 LOAD UOP,,,,,,,,,0x1858000e,0x000e,MEMORY READ,,,,,,,1,7,7,0,0,0,0,,,,,,,,,,,,,,,,,
layer_0,9,GEMM,COMPUTE,0,0,1,0,1,1,0,0,pc=9 GEMM,,,,,,,,,,,,,,,,,,,,,,,,,0,14,21,7,0,2,1,16,1,0,49,,,,,,
layer_0,10,LOAD UOP,COMPUTE,1,0,0,0,0,1,0,0,pc=10 LOAD UOP,,,,,,,,,0x18580015,0x0015,MEMORY READ,,,,,,,1,7,7,0,0,0,0,,,,,,,,,,,,,,,,,
layer_0,11,GEMM,COMPUTE,0,0,1,0,0,2,0,0,pc=11 GEMM,,,,,,,,,,,,,,,,,,,,,,,,,0,21,28,7,0,2,1,16,1,0,49,,,,,,
layer_0,12,LOAD INP,LOAD,0,1,0,0,0,1,0,0,pc=12 LOAD INP,,,,,,,,,0x05fea0c4,0x0000,MEMORY READ,,,,,,,13,13,14,0,0,0,0,,,,,,,,,,,,,,,,,
layer_0,13,LOAD WGT,LOAD,0,0,0,1,1,1,0,0,pc=13 LOAD WGT,,,,,,,,,0x005ffa01,0x0000,MEMORY READ,,,,,,,16,1,16,0,0,0,0,,,,,,,,,,,,,,,,,
layer_0,14,LOAD INP,LOAD,0,1,0,0,1,0,0,0,pc=14 LOAD INP,,,,,,,,,0x05fea0c4,0x00a9,MEMORY READ,,,,,,,13,13,14,0,0,0,0,,,,,,,,,,,,,,,,,
layer_0,15,LOAD WGT,LOAD,0,0,0,1,2,0,0,0,pc=15 LOAD WGT,,,,,,,,,0x005ffb01,0x0010,MEMORY READ,,,,,,,16,1,16,0,0,0,0,,,,,,,,,,,,,,,,,
layer_0,16,GEMM,COMPUTE,1,0,1,0,1,1,0,0,pc=16 GEMM,,,,,,,,,,,,,,,,,,,,,,,,,0,14,21,7,0,2,1,16,1,0,49,,,,,,
layer_0,17,GEMM,COMPUTE,1,0,1,0,0,2,0,0,pc=17 GEMM,,,,,,,,,,,,,,,,,,,,,,,,,0,21,28,7,0,2,1,16,1,0,49,,,,,,
layer_0,18,LOAD INP,LOAD,0,1,0,0,0,1,0,0,pc=18 LOAD INP,,,,,,,,,0x05fea188,0x0000,MEMORY READ,,,,,,,13,13,14,0,0,0,0,,,,,,,,,,,,,,,,,
layer_0,19,LOAD WGT,LOAD,0,0,0,1,1,1,0,0,pc=19 LOAD WGT,,,,,,,,,0x005ffa02,0x0000,MEMORY READ,,,,,,,16,1,16,0,0,0,0,,,,,,,,,,,,,,,,,
layer_0,20,LOAD INP,LOAD,0,1,0,0,1,0,0,0,pc=20 LOAD INP,,,,,,,,,0x05fea188,0x00a9,MEMORY READ,,,,,,,13,13,14,0,0,0,0,,,,,,,,,,,,,,,,,
layer_0,21,LOAD WGT,LOAD,0,0,0,1,2,0,0,0,pc=21 LOAD WGT,,,,,,,,,0x005ffb02,0x0010,MEMORY READ,,,,,,,16,1,16,0,0,0,0,,,,,,,,,,,,,,,,,
layer_0,22,GEMM,COMPUTE,1,0,1,0,1,1,0,0,pc=22 GEMM,,,,,,,,,,,,,,,,,,,,,,,,,0,14,21,7,0,2,1,16,1,0,49,,,,,,
layer_0,23,GEMM,COMPUTE,1,0,1,0,0,2,0,0,pc=23 GEMM,,,,,,,,,,,,,,,,,,,,,,,,,0,21,28,7,0,2,1,16,1,0,49,,,,,,
layer_0,24,LOAD INP,LOAD,0,1,0,0,0,1,0,0,pc=24 LOAD INP,,,,,,,,,0x05fea24c,0x0000,MEMORY READ,,,,,,,13,13,14,0,0,0,0,,,,,,,,,,,,,,,,,
layer_0,25,LOAD WGT,LOAD,0,0,0,1,1,1,0,0,pc=25 LOAD WGT,,,,,,,,,0x005ffa03,0x0000,MEMORY READ,,,,,,,16,1,16,0,0,0,0,,,,,,,,,,,,,,,,,
layer_0,26,LOAD INP,LOAD,0,1,0,0,1,0,0,0,pc=26 LOAD INP,,,,,,,,,0x05fea24c,0x00a9,MEMORY READ,,,,,,,13,13,14,0,0,0,0,,,,,,,,,,,,,,,,,
layer_0,27,LOAD WGT,LOAD,0,0,0,1,2,0,0,0,pc=27 LOAD WGT,,,,,,,,,0x005ffb03,0x0010,MEMORY READ,,,,,,,16,1,16,0,0,0,0,,,,,,,,,,,,,,,,,
layer_0,28,GEMM,COMPUTE,1,0,1,0,1,1,0,0,pc=28 GEMM,,,,,,,,,,,,,,,,,,,,,,,,,0,14,21,7,0,2,1,16,1,0,49,,,,,,
layer_0,29,GEMM,COMPUTE,1,0,1,0,0,2,0,0,pc=29 GEMM,,,,,,,,,,,,,,,,,,,,,,,,,0,21,28,7,0,2,1,16,1,0,49,,,,,,
layer_0,30,LOAD INP,LOAD,0,1,0,0,0,1,0,0,pc=30 LOAD INP,,,,,,,,,0x05fea310,0x0000,MEMORY READ,,,,,,,13,13,14,0,0,0,0,,,,,,,,,,,,,,,,,
layer_0,31,LOAD WGT,LOAD,0,0,0,1,1,1,0,0,pc=31 LOAD WGT,,,,,,,,,0x005ffa04,0x0000,MEMORY READ,,,,,,,16,1,16,0,0,0,0,,,,,,,,,,,,,,,,,
layer_0,32,LOAD INP,LOAD,0,1,0,0,1,0,0,0,pc=32 LOAD INP,,,,,,,,,0x05fea310,0x00a9,MEMORY READ,,,,,,,13,13,14,0,0,0,0,,,,,,,,,,,,,,,,,
layer_0,33,LOAD WGT,LOAD,0,0,0,1,2,0,0,0,pc=33 LOAD WGT,,,,,,,,,0x005ffb04,0x0010,MEMORY READ,,,,,,,16,1,16,0,0,0,0,,,,,,,,,,,,,,,,,
layer_0,34,GEMM,COMPUTE,1,0,1,0,1,1,0,0,pc=34 GEMM,,,,,,,,,,,,,,,,,,,,,,,,,0,14,21,7,0,2,1,16,1,0,49,,,,,,
layer_0,35,GEMM,COMPUTE,1,0,1,0,0,2,0,0,pc=35 GEMM,,,,,,,,,,,,,,,,,,,,,,,,,0,21,28,7,0,2,1,16,1,0,49,,,,,,
layer_0,36,LOAD INP,LOAD,0,1,0,0,0,1,0,0,pc=36 LOAD INP,,,,,,,,,0x05fea3d4,0x0000,MEMORY READ,,,,,,,13,13,14,0,0,0,0,,,,,,,,,,,,,,,,,
