layer_0,0,NOP-STORE-STAGE,STORE,0,0,1,0,0,0,1,0,pc=0 NOP-STORE-STAGE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
layer_0,1,NOP-STORE-STAGE,STORE,0,0,1,0,0,0,2,0,pc=1 NOP-STORE-STAGE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
layer_0,2,LOAD UOP,COMPUTE,0,1,0,0,0,0,1,0,pc=2 LOAD UOP,,,,,,,,,0x18580000,0x0000,MEMORY READ,,,,,,,1,14,14,0,0,0,0,,,,,,,,,,,,,,,,,
layer_0,3,GEMM,COMPUTE,0,0,1,0,0,1,1,0,pc=3 GEMM,,,,,,,,,,,,,,,,,,,,,,,,,1,0,14,14,0,0,1,4,0,0,196,,,,,,
layer_0,4,LOAD UOP,COMPUTE,0,1,0,0,0,1,0,0,pc=4 LOAD UOP,,,,,,,,,0x1858000e,0x000e,MEMORY READ,,,,,,,1,14,14,0,0,0,0,,,,,,,,,,,,,,,,,
layer_0,5,GEMM,COMPUTE,0,0,1,0,0,2,0,0,pc=5 GEMM,,,,,,,,,,,,,,,,,,,,,,,,,1,14,28,14,0,0,1,4,0,0,196,,,,,,
layer_0,6,LOAD INP,LOAD,0,1,0,0,0,1,0,0,pc=6 LOAD INP,,,,,,,,,0x05fea000,0x0000,MEMORY READ,,,,,,,14,14,14,1,1,1,1,,,,,,,,,,,,,,,,,
layer_0,7,LOAD WGT,LOAD,0,0,0,1,1,1,0,0,pc=7 LOAD WGT,,,,,,,,,0x00608000,0x0000,MEMORY READ,,,,,,,4,9,144,0,0,0,0,,,,,,,,,,,,,,,,,
layer_0,8,LOAD INP,LOAD,0,1,0,0,1,0,0,0,pc=8 LOAD INP,,,,,,,,,0x05fea000,0x0100,MEMORY READ,,,,,,,14,14,14,1,1,1,1,,,,,,,,,,,,,,,,,
layer_0,9,LOAD WGT,LOAD,0,0,0,1,2,0,0,0,pc=9 LOAD WGT,,,,,,,,,0x00608240,0x0024,MEMORY READ,,,,,,,4,9,144,0,0,0,0,,,,,,,,,,,,,,,,,
layer_0,10,LOAD UOP,COMPUTE,1,0,0,0,1,0,0,0,pc=10 LOAD UOP,,,,,,,,,0x1858001c,0x001c,MEMORY READ,,,,,,,1,168,168,0,0,0,0,,,,,,,,,,,,,,,,,
layer_0,11,GEMM,COMPUTE,0,0,1,0,1,1,0,0,pc=11 GEMM,,,,,,,,,,,,,,,,,,,,,,,,,0,28,196,14,0,1,1,3,1,1,0,,,,,,
layer_0,12,LOAD UOP,COMPUTE,1,0,0,0,0,1,0,0,pc=12 LOAD UOP,,,,,,,,,0x185800c4,0x00c4,MEMORY READ,,,,,,,1,168,168,0,0,0,0,,,,,,,,,,,,,,,,,
layer_0,13,GEMM,COMPUTE,0,0,1,0,0,2,0,0,pc=13 GEMM,,,,,,,,,,,,,,,,,,,,,,,,,0,196,364,14,0,1,1,3,1,1,0,,,,,,
layer_0,14,LOAD INP,LOAD,0,1,0,0,0,1,0,0,pc=14 LOAD INP,,,,,,,,,0x05fea0c4,0x0000,MEMORY READ,,,,,,,14,14,14,1,1,1,1,,,,,,,,,,,,,,,,,
layer_0,15,LOAD WGT,LOAD,0,0,0,1,1,1,0,0,pc=15 LOAD WGT,,,,,,,,,0x00608009,0x0000,MEMORY READ,,,,,,,4,9,144,0,0,0,0,,,,,,,,,,,,,,,,,
layer_0,16,LOAD INP,LOAD,0,1,0,0,1,0,0,0,pc=16 LOAD INP,,,,,,,,,0x05fea0c4,0x0100,MEMORY READ,,,,,,,14,14,14,1,1,1,1,,,,,,,,,,,,,,,,,
layer_0,17,LOAD WGT,LOAD,0,0,0,1,2,0,0,0,pc=17 LOAD WGT,,,,,,,,,0x00608249,0x0024,MEMORY READ,,,,,,,4,9,144,0,0,0,0,,,,,,,,,,,,,,,,,
layer_0,18,GEMM,COMPUTE,1,0,1,0,1,1,0,0,pc=18 GEMM,,,,,,,,,,,,,,,,,,,,,,,,,0,28,196,14,0,1,1,3,1,1,0,,,,,,
layer_0,19,GEMM,COMPUTE,1,0,1,0,0,2,0,0,pc=19 GEMM,,,,,,,,,,,,,,,,,,,,,,,,,0,196,364,14,0,1,1,3,1,1,0,,,,,,
layer_0,20,LOAD INP,LOAD,0,1,0,0,0,1,0,0,pc=20 LOAD INP,,,,,,,,,0x05fea188,0x0000,MEMORY READ,,,,,,,14,14,14,1,1,1,1,,,,,,,,,,,,,,,,,
layer_0,21,LOAD WGT,LOAD,0,0,0,1,1,1,0,0,pc=21 LOAD WGT,,,,,,,,,0x00608012,0x0000,MEMORY READ,,,,,,,4,9,144,0,0,0,0,,,,,,,,,,,,,,,,,
layer_0,22,LOAD INP,LOAD,0,1,0,0,1,0,0,0,pc=22 LOAD INP,,,,,,,,,0x05fea188,0x0100,MEMORY READ,,,,,,,14,14,14,1,1,1,1,,,,,,,,,,,,,,,,,
layer_0,23,LOAD WGT,LOAD,0,0,0,1,2,0,0,0,pc=23 LOAD WGT,,,,,,,,,0x00608252,0x0024,MEMORY READ,,,,,,,4,9,144,0,0,0,0,,,,,,,,,,,,,,,,,
layer_0,24,GEMM,COMPUTE,1,0,1,0,1,1,0,0,pc=24 GEMM,,,,,,,,,,,,,,,,,,,,,,,,,0,28,196,14,0,1,1,3,1,1,0,,,,,,
layer_0,25,GEMM,COMPUTE,1,0,1,0,0,2,0,0,pc=25 GEMM,,,,,,,,,,,,,,,,,,,,,,,,,0,196,364,14,0,1,1,3,1,1,0,,,,,,
layer_0,26,LOAD INP,LOAD,0,1,0,0,0,1,0,0,pc=26 LOAD INP,,,,,,,,,0x05fea24c,0x0000,MEMORY READ,,,,,,,14,14,14,1,1,1,1,,,,,,,,,,,,,,,,,
